ShipmentID,DateKey,CustomerID,ProductID,CarrierID,VehicleID,WarehouseID,EmployeeID,RouteID,ShipmentStatus,DeliveryMode,ShippingPriority,PaymentMethod,WeatherCondition,TrafficCondition,OrderQuantity,PackageWeightKg,PackageVolumeM3,DistanceKm,ShippingCost,OrderValue,HandlingTimeHours,LoadingTimeHours,WarehouseProcessingTimeHours,FuelConsumptionLiters,PromisedDeliveryDays,ActualDeliveryDays,DeliveryTimeHours,NumPreviousDelaysCustomer,Late_Delivery
9224,20231228,2963,617,5,460,29,221.0,157,Delivered,Sea,Standard,COD,Rain,Medium,18,27.51,1.1222,791.7,1268.32,4752.59,0.87,1.09,1.92,96.98,3,2,47.4,2,0
9225,20230111,42,495,1,96,3,361.0,299,In Transit,Road,Standard,Prepaid,Clear,Medium,2,11.06,0.1325,364.8,403.38,1780.02,2.98,1.19,2.37,51.88,2,1,25.8,4,0
9226,20231023,1127,444,8,83,30,691.0,149,Delivered,Rail,Standard,Credit Terms,Clear,Low,4,9.97,0.2097,587.2,591.03,2554.78,0.79,1.31,3.57,67.13,3,2,48.9,4,0
9227,20230314,1554,687,5,90,10,360.0,186,Delivered,Road,Express,COD,Rain,Medium,8,37.89,,752.8,1227.48,3303.05,2.11,1.76,3.6,123.31,2,2,50.3,0,0
9228,20231031,898,499,2,470,1,717.0,195,Delivered,Road,Express,Credit Terms,Clear,Low,5,11.28,0.3241,1791.9,2865.23,6898.28,1.32,0.25,4.4,252.84,4,4,93.6,2,0
9229,20240327,2193,171,3,331,12,458.0,121,Delivered,Rail,Standard,Prepaid,Rain,High,10,62.17,0.8842,1940.2,2919.19,9349.73,2.04,0.75,3.17,269.07,6,5,110.1,1,0
9230,20221212,394,317,7,32,10,625.0,314,Delivered,road,Same-Day,Credit Terms,Storm,Medium,4,8.33,0.838,318.1,977.19,5658.43,2.55,0.89,5.67,44.2,1,1,23.1,2,0
9231,20220113,2780,323,9,345,24,347.0,148,Delivered,Sea,Express,Prepaid,Clear,Medium,8,7.14,0.1297,1759.2,2871.36,5721.2,1.8,1.79,1.42,266.34,4,12,298.2,2,1
9232,20220417,1201,676,2,470,30,746.0,210,Delivered,Road,Standard,Prepaid,Clear,Medium,16,50.46,0.7759,415.8,811.39,6860.0,2.1,0.84,2.38,62.58,3,3,68.1,0,0
9233,20240920,1105,116,2,74,20,35.0,258,Delivered,Air,Express,COD,Extreme Heat,Low,22,60.68,1.9602,2007.9,2414.62,3277.1,1.7,0.78,1.63,193.79,4,3,74.3,0,0
9234,20241117,2770,382,9,93,19,342.0,289,Delivered,Rail,Standard,COD,Clear,Medium,11,58.71,4.2344,1705.1,2035.22,2455.13,1.47,1.26,2.43,249.61,6,11,263.8,2,1
9235,20240129,447,435,8,193,4,434.0,127,Delivered,Road,Express,COD,Clear,Low,16,33.94,0.5739,2142.9,2089.16,7915.83,2.05,0.98,1.88,271.04,4,3,69.3,0,0
9236,20220428,1408,763,10,11,8,727.0,13,Delivered,Air,Standard,COD,Clear,Medium,7,15.73,0.7983,1007.4,1234.81,4007.54,0.89,0.76,1.63,185.0,4,3,76.5,2,0
9237,20231005,88,632,2,436,19,271.0,232,Delivered,Road,Standard,Prepaid,Rain,Medium,23,91.68,2.347,2131.1,3470.97,3314.11,0.96,0.91,5.82,415.87,7,12,296.8,0,1
9238,20230419,1535,209,7,125,21,187.0,36,Delivered,Rail,Express,COD,Rain,Low,23,66.73,1.7744,1218.1,2158.79,2449.17,1.17,1.03,3.54,185.92,3,3,71.7,1,0
9239,20220918,976,45,3,397,14,532.0,281,Delivered,Road,Standard,Prepaid,Clear,High,1,8.0,0.151,909.1,1328.88,2272.77,2.09,0.68,4.5,177.15,4,4,100.4,1,0
9240,20230220,2221,102,4,238,25,476.0,349,Delivered,Road,Standard,COD,Clear,Low,17,15.56,1.6414,1605.5,1452.37,6555.06,1.68,0.83,3.19,159.29,6,5,116.7,1,0
9241,20240510,1537,49,6,242,13,378.0,20,Delivered,Road,Standard,Prepaid,Extreme Heat,Medium,7,44.35,0.8814,2291.3,2478.49,5909.77,1.99,1.31,3.23,236.87,7,11,274.5,1,1
9242,20241228,1876,325,4,271,27,506.0,8,In Transit,Air,Same-Day,COD,Clear,Low,17,46.29,1.8852,423.5,982.25,6988.62,0.8,0.62,1.89,55.18,1,1,24.7,2,0
9243,20240814,2703,593,6,387,4,365.0,263,Delivered,Road,Same-Day,COD,Clear,Low,9,29.52,0.2179,1377.6,2149.84,2896.09,0.9,0.05,3.51,138.95,1,1,24.0,0,0
9244,20220812,2852,526,4,385,26,121.0,248,Delivered,Air,Standard,COD,Rain,High,12,67.03,0.8685,1616.4,2531.21,3008.53,0.27,1.31,2.39,262.41,6,6,140.8,0,0
9245,20230704,650,568,8,364,18,771.0,331,Delivered,Road,Standard,COD,Clear,Medium,8,15.53,1.1748,1273.3,1324.4,3189.33,0.75,0.87,1.97,150.59,5,5,119.8,1,0
9246,20230802,1507,425,3,474,29,149.0,45,Cancelled,Air,Same-Day,COD,Clear,Medium,18,60.93,0.8155,2178.9,3440.83,4948.88,1.62,0.64,1.98,232.01,1,1,25.7,0,0
9247,20221117,2344,322,1,414,6,668.0,29,Delivered,Rail,Express,Prepaid,Rain,High,2,4.13,0.1279,501.2,818.8,3507.2,1.49,0.71,2.75,110.16,2,1,24.5,3,0
9248,20230422,383,660,8,431,4,179.0,129,Delivered,Road,Standard,COD,Rain,Low,2,20.28,0.6526,1728.5,2124.79,3521.6,1.61,0.67,0.62,,6,6,141.1,2,0
9249,20230222,1443,289,9,353,9,713.0,29,Delivered,Road,Standard,Prepaid,Fog,Medium,6,14.4,0.402,535.4,609.22,1958.3,1.24,0.49,2.79,48.11,3,2,51.4,1,0
9250,20220318,1672,468,9,100,18,193.0,317,Delivered,Road,Standard,Credit Terms,Clear,High,11,36.32,1.0392,1404.6,1902.77,6546.04,1.14,1.55,1.28,198.78,5,4,98.1,0,0
9251,20230402,2603,226,5,235,25,571.0,216,Delivered,Road,Standard,Credit Terms,Clear,High,24,45.69,1.3672,1197.9,2107.54,3896.58,1.95,0.81,4.64,234.58,4,3,77.8,0,0
9252,20230204,265,293,5,363,24,872.0,235,In Transit,rail,Express,COD,Rain,High,9,44.36,0.2909,2163.6,2324.95,4616.14,2.11,1.15,4.86,471.45,4,12,287.6,2,1
9253,20221202,2590,50,4,115,2,793.0,237,Delivered,Air,Standard,Prepaid,Clear,Low,19,0.62,1.6587,1238.4,1279.47,2444.11,1.97,0.9,3.1,128.45,5,5,126.5,0,0
9254,20231104,714,487,5,90,14,196.0,182,Delivered,Air,Standard,Prepaid,Clear,Medium,12,51.53,1.4638,1294.5,1904.77,8621.17,0.08,2.27,5.69,194.0,5,4,99.5,2,0
9255,20240220,2574,411,1,435,24,569.0,162,Delivered,Road,Standard,Credit Terms,Clear,Medium,3,3.09,0.1871,521.9,572.33,845.94,1.51,0.82,3.87,64.43,3,3,69.3,2,0
9256,20220221,1965,253,7,482,23,288.0,77,Delivered,Rail,Standard,COD,Clear,Medium,16,34.96,2.4585,869.1,1142.13,3854.53,1.18,1.14,0.98,104.12,4,4,97.9,1,0
9257,20230111,1205,493,8,210,12,26.0,328,Delivered,Road,Express,Prepaid,Rain,Low,12,23.04,0.4784,1374.0,1934.53,6264.34,1.73,0.64,4.0,174.03,3,2,48.9,2,0
9258,20220203,402,105,9,395,13,870.0,193,Delivered,Sea,Standard,Prepaid,Clear,Low,2,1.09,0.1176,1789.9,2192.56,3678.82,2.74,0.57,4.09,268.14,6,5,120.8,2,0
9259,20240619,1039,693,7,377,9,453.0,45,Delivered,Air,Same-Day,Prepaid,Fog,High,17,114.1,0.5553,1942.7,2704.78,5367.04,1.1,1.3,2.86,416.03,1,1,24.3,0,0
9260,20241013,2220,27,2,447,9,394.0,59,Delivered,Road,Standard,Credit Terms,Clear,Medium,17,102.94,0.2763,733.3,1121.78,5983.61,2.36,0.99,2.3,106.24,3,2,48.0,0,0
9261,20230524,622,434,9,75,16,518.0,42,Delivered,Road,Standard,Prepaid,Fog,Medium,15,22.76,0.9566,432.8,805.09,1720.76,2.32,0.91,4.81,61.03,3,2,44.9,1,0
9262,20241101,2009,214,4,265,14,153.0,314,Delivered,Road,Standard,Credit Terms,Storm,Low,2,6.02,0.0772,276.1,433.31,1245.38,2.47,1.95,3.34,49.06,2,1,22.0,1,0
9263,20231121,686,122,7,291,8,803.0,4,In Transit,Road,Standard,Prepaid,Storm,High,8,8.77,0.8315,1787.4,2286.82,3037.62,0.89,1.13,1.7,211.4,6,11,277.2,2,1
9264,20240810,244,138,3,170,2,385.0,325,Delivered,Air,Same-Day,Prepaid,Fog,Medium,7,34.94,0.6029,1525.4,2361.78,3496.78,0.07,0.77,2.8,266.68,1,1,22.7,1,0
9265,20241104,1849,247,4,102,26,465.0,288,Delivered,Road,Standard,COD,Clear,High,13,45.28,1.0922,1413.7,2368.58,1944.83,1.48,0.77,2.93,160.14,5,4,97.7,1,0
9266,20231006,2438,507,7,324,25,848.0,49,Delivered,Road,Standard,Prepaid,Clear,High,22,52.16,4.962,1972.0,2738.02,5728.99,0.94,0.57,2.74,394.63,6,6,147.0,2,0
9267,20230504,2886,629,7,244,2,213.0,32,Delivered,Road,Standard,COD,Clear,Medium,12,15.3,0.3649,2174.4,2493.72,5689.09,1.59,0.51,2.41,227.22,7,7,161.8,1,0
9268,20240324,1506,746,4,209,18,794.0,326,Delivered,Rail,Standard,COD,Rain,Low,7,23.24,1.5375,2171.5,3557.65,904.33,0.43,0.48,1.79,219.86,7,6,151.8,0,0
9269,20220706,1818,495,6,107,21,406.0,212,Delivered,Road,Standard,COD,Clear,Medium,13,62.42,0.9128,75.5,304.24,6936.0,2.47,2.11,2.87,11.83,2,1,23.8,2,0
9270,20221122,2045,397,1,361,17,95.0,322,Delivered,Road,Express,COD,Clear,Medium,11,81.09,0.9199,941.6,1868.78,5007.53,0.73,1.16,2.73,93.97,3,3,73.7,0,0
9271,20230826,1237,617,6,286,25,381.0,326,Delivered,Air,Same-Day,COD,Clear,Medium,17,23.5,1.0165,2156.9,2700.36,2443.37,0.01,0.43,3.45,315.7,1,1,23.5,0,0
9272,20220809,109,650,10,362,19,419.0,4,Delivered,Road,Express,Prepaid,Clear,Medium,24,154.18,1.7301,2020.1,2811.43,9388.17,0.77,0.69,3.37,212.88,4,4,102.2,1,0
9273,20230629,728,331,6,252,7,502.0,19,Delivered,Road,Express,COD,Clear,Medium,21,139.67,1.4496,647.4,1839.86,6277.14,1.84,1.53,4.19,120.27,2,1,22.1,0,0
9274,20240727,1138,335,5,328,12,506.0,278,Delivered,Air,Express,COD,Clear,Medium,20,53.35,0.6977,862.3,1720.47,4988.09,0.51,0.41,2.64,80.01,2,2,48.1,2,0
9275,20240507,1956,55,5,326,24,239.0,42,Delivered,Sea,Express,Prepaid,Clear,Low,19,125.57,3.6323,416.1,914.76,4824.27,3.43,1.74,1.77,38.17,2,2,48.2,1,0
9276,20240903,915,13,1,414,30,808.0,289,Delivered,Rail,Standard,Prepaid,Clear,Low,7,52.4,0.1123,1739.6,1801.81,8705.74,1.56,0.82,2.67,302.96,6,5,113.5,1,0
9277,20240731,633,714,5,151,14,297.0,305,Returned,Road,Express,Prepaid,Clear,Low,6,42.28,0.5031,2309.3,3957.15,4425.75,2.44,1.32,6.34,394.44,5,5,115.3,1,0
9278,20221231,2716,694,9,466,12,604.0,171,Delivered,Road,Standard,COD,Extreme Heat,Low,14,169.87,1.49,1284.2,2699.62,8730.23,1.4,1.41,2.81,184.24,5,4,98.0,2,0
9279,20240221,281,280,10,359,30,865.0,98,Delivered,road,Standard,COD,Clear,Low,8,226.57748842401134,0.575,1878.7,2843.23,928.75,0.99,0.82,5.36,301.52,6,6,139.5,2,0
9280,20230212,2365,755,2,465,8,125.0,347,Delivered,Road,Standard,COD,Storm,High,23,212.58,1.1498,500.5,1608.47,9661.31,2.33,1.27,4.08,78.29,3,7,158.9,1,1
9281,20241130,281,67,7,476,12,440.0,148,Delivered,Sea,Standard,Prepaid,Fog,Low,11,33.83,0.5618,1659.4,1732.58,4135.33,1.32,0.4,1.43,201.16,6,5,122.4,3,0
9282,20220713,962,767,5,8,25,95.0,85,Delivered,Road,Standard,Prepaid,Clear,Medium,14,108.62,3.063,1949.5,2857.98,8800.49,0.36,0.26,2.92,202.83,6,5,118.5,2,0
9283,20221023,2552,470,10,349,10,764.0,204,Delivered,Rail,Standard,Credit Terms,Fog,Medium,7,34.05,1.4786,1309.4,2132.05,5765.65,1.36,0.97,5.86,225.61,5,5,128.3,0,0
9284,20241028,2526,418,5,412,20,742.0,118,Delivered,Air,Standard,Prepaid,Rain,Medium,20,85.66,1.7044,736.7,1155.87,6537.35,1.05,0.44,3.85,136.35,3,2,46.3,1,0
9285,20220920,1147,596,3,297,27,866.0,251,Delivered,Rail,Same-Day,COD,Rain,Medium,8,31.0,0.2526,1452.6,2782.53,799.65,1.29,1.51,5.44,273.87,1,6,148.0,2,1
9286,20231110,53,182,1,96,30,818.0,346,Delivered,Rail,Express,Prepaid,Clear,Medium,23,62.2,1.6341,735.8,1312.3,2246.6,0.42,0.48,2.72,91.77,2,2,51.7,3,0
9287,20221116,2822,383,8,198,20,729.0,65,Delivered,Road,Same-Day,COD,Clear,High,9,50.15,0.4144,654.0,1432.0,7311.55,0.78,1.17,2.78,77.31,1,1,23.2,0,0
9288,20221108,2666,184,8,392,4,313.0,88,Delivered,Road,Express,COD,Clear,Medium,20,92.09,0.4983,923.6,1288.39,2932.63,2.17,0.73,5.11,119.07,2,1,23.3,0,0
9289,20240106,1491,492,10,359,24,356.0,306,Delivered,Road,Standard,Prepaid,Clear,Medium,9,2.22,0.3762,443.6,504.34,5204.73,2.41,2.11,5.51,41.41,3,3,69.7,2,0
9290,20240521,86,334,1,63,28,45.0,294,Delivered,Road,Standard,Credit Terms,Clear,Medium,6,38.38,0.371,1694.8,2568.33,1570.33,3.14,1.53,2.54,319.78,6,6,145.8,1,0
9291,20220912,2075,334,10,492,13,179.0,271,Delivered,Road,Standard,COD,Fog,High,7,43.16,0.309,1809.6,2870.66,7285.44,1.18,1.64,2.81,264.42,6,5,115.6,0,0
9292,20241213,2350,597,2,450,23,405.0,51,Delivered,Rail,Express,Prepaid,Rain,Medium,13,62.55,1.5194,1610.2,2007.92,6485.26,1.55,1.69,4.18,173.41,4,3,71.2,1,0
9293,20220407,2481,651,6,354,15,724.0,32,Delivered,Rail,Standard,Prepaid,Clear,Low,21,24.45,1.7334,2220.4,2253.93,4966.51,2.34,0.49,3.52,323.72,7,16,341.2,0,1
9294,20220420,2193,687,6,78,30,785.0,105,Delivered,Road,Standard,COD,Clear,Low,9,41.56,0.5043,1156.7,1508.29,5685.72,1.03,1.18,1.73,145.52,4,4,90.5,1,0
9295,20241207,2624,627,1,63,30,555.0,38,Delivered,Road,Standard,COD,Rain,Low,8,56.6,0.5317,1614.3,2510.96,2821.31,0.88,1.09,3.15,140.13,6,6,134.9,3,0
9296,20220302,1532,143,7,68,19,167.0,168,Cancelled,Road,Standard,Prepaid,Clear,Low,9,27.9,1.1164,759.4,909.06,4228.38,1.2,0.51,2.84,74.62,3,3,75.3,0,0
9297,20221211,488,576,4,25,17,287.0,248,Delivered,Road,Standard,Prepaid,Rain,Medium,19,21.08,4.8899,1521.6,1750.41,6848.19,1.92,1.0,1.61,246.39,5,5,118.9,0,0
9298,20220513,2069,567,9,487,22,181.0,253,Delivered,Road,Standard,COD,Storm,Low,9,70.96,,1771.6,2416.48,9970.95,2.04,0.68,2.78,285.81,6,5,121.4,1,0
9299,20220901,651,16,6,103,23,728.0,166,Delivered,Road,Same-Day,Credit Terms,Clear,Medium,13,100.94,1.3312,452.8,1378.92,6096.5,1.06,0.73,1.36,,1,1,23.3,0,0
9300,20220323,1890,155,1,285,6,767.0,129,Delivered,Air,Express,Credit Terms,Storm,High,22,56.12,2.8966,1997.3,3441.75,5203.41,0.64,0.46,2.86,360.97,4,9,198.8,3,1
9301,20230129,451,414,6,15,30,519.0,159,Delivered,Rail,Standard,Credit Terms,Rain,Low,12,136.19,0.6525,1332.3,2606.99,10220.49,1.17,1.56,2.58,,5,11,267.7,0,1
9302,20221121,118,244,10,329,20,333.0,248,Delivered,Road,Same-Day,Prepaid,Clear,High,19,126.09,0.5814,1682.5,2435.63,6947.52,2.42,0.74,1.67,,1,1,23.5,1,0
9303,20220623,1337,629,9,409,22,703.0,77,Delivered,Road,Standard,Credit Terms,Rain,Low,15,18.33,0.5239,918.3,1134.99,967.82,1.62,0.89,1.09,102.82,4,3,76.2,1,0
9304,20240227,1777,615,8,350,5,737.0,1,Delivered,Road,Same-Day,Prepaid,Fog,High,4,30.46,0.4061,998.7,1598.49,4415.09,1.44,0.72,3.82,120.03,1,1,24.3,0,0
9305,20220209,466,196,10,172,22,457.0,250,Delivered,Road,Express,Prepaid,Extreme Heat,Low,11,73.91,1.225,1822.2,3227.92,6224.39,0.81,0.22,2.39,146.88,4,7,174.9,3,1
9306,20230604,2355,15,8,179,7,697.0,223,Delivered,Road,Standard,Prepaid,Fog,Medium,4,29.81,,1849.1,3067.09,6089.63,2.29,1.27,3.09,325.37,6,6,137.8,1,0
9307,20221201,1953,208,2,152,4,552.0,40,Delivered,Road,Express,COD,Storm,Medium,5,18.17,0.3567,979.3,1475.14,4799.3,1.55,0.58,5.55,172.28,3,3,64.7,2,0
9308,20231214,2402,723,4,105,25,826.0,211,Delivered,Road,Same-Day,COD,Rain,Medium,18,65.55,8.2405,614.2,1372.54,5650.89,1.86,1.11,1.59,65.81,1,1,22.1,1,0
9309,20230106,1089,724,1,285,7,329.0,131,Returned,Road,Standard,Prepaid,Clear,Low,12,9.16,0.3378,596.2,993.2,3296.62,1.84,0.54,3.24,84.46,3,3,77.7,1,0
9310,20230603,1978,404,5,8,9,162.0,319,Delivered,Road,Standard,COD,Clear,Medium,24,46.78,0.1591,2141.1,2434.11,4648.2,2.13,0.88,0.82,220.86,7,7,162.1,2,0
9311,20240607,2893,674,3,452,24,312.0,253,Delivered,Road,Standard,Prepaid,Clear,Medium,9,18.92,0.5183,1716.4,2304.86,5723.15,1.32,2.66,4.08,241.82,6,6,145.0,1,0
9312,20220608,547,453,8,44,12,189.0,169,Delivered,Air,Standard,Credit Terms,Storm,Low,16,11.53,0.2423,938.1,1179.4,2486.4,0.66,0.4,2.88,96.18,4,3,72.2,0,0
9313,20230423,2450,791,1,37,30,649.0,344,Delivered,Road,Standard,COD,Fog,Medium,5,5.56,0.5417,1498.8,1923.98,4495.96,0.9,1.62,4.19,231.21,5,4,93.4,1,0
9314,20230909,1888,123,1,38,16,146.0,246,Delivered,Road,Express,COD,Clear,Low,6,15.12,1.5527,2130.5,3589.39,2321.69,1.77,0.86,4.12,179.52,4,4,97.8,1,0
9315,20240318,2173,398,10,81,14,345.0,75,In Transit,Air,Standard,Prepaid,Clear,High,6,92.73,0.3815,2000.3,3012.18,7503.7,5.17,1.36,9.36,425.0,7,7,158.0,2,0
9316,20230812,1878,145,9,294,21,1.0,218,Delivered,road,Standard,Credit Terms,Clear,Low,24,1.57,5.2552,464.3,635.73,1792.24,1.35,0.84,3.46,58.48,3,2,44.4,0,0
9317,20240317,2067,100,4,101,23,366.0,223,Delivered,Road,Standard,Credit Terms,Clear,Medium,11,42.91,0.7376,1863.4,2814.43,3066.73,0.72,2.0,3.84,352.18,6,6,156.0,1,0
9318,20240522,2340,124,1,229,18,632.0,281,Delivered,Rail,Standard,Prepaid,Clear,High,24,101.16,1.3868,924.5,1678.44,1802.68,1.74,1.54,2.72,165.03,4,8,179.1,3,1
9319,20240514,119,7,3,33,1,269.0,23,Delivered,Road,Standard,Prepaid,Rain,High,9,5.66,1.4005,361.4,557.31,7554.26,2.31,0.6,4.67,52.77,2,1,22.7,1,0
9320,20231106,96,756,3,257,6,764.0,317,Delivered,Road,Express,Prepaid,Extreme Heat,Low,15,44.31,1.8238,1240.5,1672.57,2767.92,0.54,0.68,2.04,179.76,3,3,71.1,0,0
9321,20241003,252,565,8,79,4,717.0,94,Delivered,Road,Same-Day,Prepaid,Clear,Low,14,15.17,0.5116,1879.3,3310.88,2826.56,2.44,0.83,2.77,151.35,1,1,22.5,2,0
9322,20220125,2789,399,5,235,17,82.0,179,Delivered,Road,Standard,Prepaid,Fog,High,3,18.66,0.1969,2138.0,1890.0,4594.61,2.01,1.53,1.45,356.96,7,7,164.9,0,0
9323,20230701,1297,654,6,208,3,746.0,34,Delivered,Road,Standard,Credit Terms,Clear,Medium,24,218.98,0.722,1539.1,2303.81,3147.06,1.33,0.17,3.62,266.37,5,4,90.1,2,0
9324,20240529,2974,454,9,31,26,396.0,58,In Transit,Road,Standard,Prepaid,Rain,Low,1,8.88,0.0387,1106.1,1551.64,5578.26,2.28,0.84,4.9,124.27,4,3,73.0,0,0
9325,20220424,2745,343,5,279,4,142.0,291,Delivered,Sea,Same-Day,Prepaid,Clear,Low,20,188.42,0.7905,688.4,1897.47,10799.55,1.39,1.1,2.5,76.08,1,1,24.1,0,0
9326,20240615,1035,388,1,63,19,655.0,261,Delivered,Road,Standard,COD,Rain,Medium,14,,1.3328,1895.8,1668.93,6378.74,1.44,1.29,3.83,348.13,6,6,137.8,2,0
9327,20220212,283,341,10,108,2,618.0,147,Delivered,Rail,Standard,Credit Terms,Rain,Medium,17,52.09,3.6297,1292.4,1722.06,2820.24,0.32,1.92,1.0,211.36,5,5,116.5,1,0
9328,20240512,2529,325,6,380,27,148.0,28,Delivered,Rail,Standard,COD,Rain,High,5,14.47,0.5406,2262.6,3409.18,4200.36,1.7,0.61,2.96,401.24,7,14,317.1,1,1
9329,20220724,1261,673,2,470,1,222.0,312,Delivered,Road,Express,Prepaid,Extreme Heat,Medium,13,89.14,0.45,499.9,869.41,3465.62,1.43,1.59,4.75,73.26,2,2,46.7,2,0
9330,20240102,894,777,9,65,21,418.0,61,Delivered,Air,Standard,COD,Clear,High,3,7.53,0.0491,1521.2,2132.2,5523.37,1.83,1.27,4.53,260.5,5,5,104.4,2,0
9331,20240627,2382,149,2,28,21,220.0,15,Delivered,Air,Standard,Credit Terms,Clear,Medium,4,22.53,0.208,1900.8,3029.7,5499.28,2.41,0.99,3.71,184.55,6,6,140.9,0,0
9332,20240611,1447,590,8,408,16,499.0,84,Delivered,Sea,Express,COD,Clear,Low,8,6.65,1.1726,386.2,550.77,998.59,0.96,0.87,2.34,54.99,2,1,23.0,0,0
9333,20230922,960,51,4,314,14,172.0,245,Delivered,Road,Express,Credit Terms,Clear,Medium,24,184.44,1.6115,848.4,1685.55,7924.34,2.61,1.78,4.12,104.15,2,2,48.8,0,0
9334,20240922,1190,637,10,127,28,678.0,104,Delivered,Road,Express,COD,Clear,Medium,14,162.14,1.4463,1854.2,,5335.61,1.7,2.42,0.59,322.24,4,4,87.2,1,0
9335,20220603,2789,773,6,320,17,200.0,181,Delivered,Road,Same-Day,COD,Fog,Low,20,244.52,0.9007,980.2,,11712.04,1.89,0.92,1.44,109.04,1,1,24.4,3,0
9336,20220917,908,579,3,232,5,66.0,42,Delivered,Air,Standard,COD,Clear,Medium,12,65.51,0.6796,447.0,829.6,5876.88,1.23,1.2,3.81,77.78,3,2,48.1,2,0
9337,20220526,2805,434,4,25,11,357.0,243,Delivered,Road,Standard,Prepaid,Rain,Medium,20,33.02,1.4323,1333.6,1319.44,2425.5,1.34,1.03,2.51,194.67,5,4,106.4,0,0
9338,20240228,1768,760,5,283,18,206.0,339,Delivered,Road,Standard,COD,Fog,Medium,4,6.35,0.6801,365.9,611.74,3548.48,1.88,1.05,1.32,46.83,2,1,22.9,1,0
9339,20240904,171,618,9,40,13,264.0,339,Delivered,Road,Standard,COD,Clear,Low,22,130.17,1.8279,363.1,881.52,8137.51,1.27,0.77,0.73,33.21,2,2,46.9,5,0
9340,20241016,339,630,5,363,12,371.0,317,Delivered,Road,Same-Day,Prepaid,Clear,Low,14,77.42,1.1069,1374.9,2868.76,3737.19,0.82,0.76,2.16,202.62,1,1,23.3,0,0
9341,20230724,1850,764,6,242,5,186.0,341,Delivered,Road,Standard,COD,Clear,High,9,25.78,0.8636,1356.8,1463.19,4605.81,1.77,1.48,1.73,278.06,5,5,131.6,1,0
9342,20220525,411,434,2,134,7,87.0,295,Delivered,Road,Standard,Prepaid,Clear,High,11,17.79,0.5008,501.4,905.76,6039.3,2.04,0.88,3.9,89.46,3,2,46.1,1,0
9343,20220708,437,649,2,396,20,566.0,291,Delivered,Road,Standard,Prepaid,Extreme Heat,High,1,9.36,0.0923,738.0,926.59,5367.42,1.3,1.65,4.03,140.48,3,2,45.2,1,0
9344,20231118,1389,720,2,171,26,584.0,265,Delivered,Air,Standard,COD,Rain,High,9,59.78,0.6414,1607.3,2692.86,5620.72,2.1,1.09,4.27,197.68,6,6,144.4,0,0
9345,20240909,1324,375,2,464,5,716.0,74,Delivered,Air,Standard,Prepaid,Rain,Medium,2,1.09,0.2352,1192.1,1454.7,7023.93,2.06,1.05,2.86,,4,4,96.7,0,0
9346,20241218,2825,583,4,347,7,475.0,64,Delivered,Road,Express,Prepaid,Rain,Medium,6,14.83,0.4018,1238.9,1610.41,3283.47,1.13,0.48,3.82,115.43,3,2,48.5,1,0
9347,20240229,2694,519,4,41,27,390.0,266,Delivered,Road,Standard,Prepaid,Clear,Medium,9,12.88,2.0693,579.7,820.4,5196.57,2.39,1.3,1.16,91.97,3,2,49.0,1,0
9348,20240823,2790,792,8,35,12,115.0,99,Delivered,Road,Express,Credit Terms,Rain,Medium,17,25.65,1.1064,2101.2,2850.88,3761.08,1.12,0.84,1.33,225.26,4,4,97.0,1,0
9349,20230608,221,506,7,351,9,7.0,336,Delivered,Road,Express,Credit Terms,Clear,Low,2,13.21,,-830.0,993.34,3351.32,2.43,0.67,3.36,80.68,2,1,22.9,1,0
9350,20220803,2412,579,3,62,17,65.0,235,Delivered,Road,Standard,COD,Clear,Medium,22,109.9,1.1461,1985.8,2740.53,1837.78,1.27,0.67,2.83,300.0,6,5,123.1,1,0
9351,20230525,2813,741,3,216,8,539.0,122,Delivered,Road,Standard,COD,Rain,Medium,11,69.89,0.9109,940.5,1356.39,7016.47,1.49,1.35,3.1,109.1,4,4,83.9,1,0
9352,20220419,1836,9,3,184,27,,184,Delivered,Rail,Standard,COD,Fog,Low,12,22.9,0.7275,663.2,724.38,5187.31,2.36,0.31,4.05,91.52,3,3,67.7,2,0
9353,20240108,2984,113,4,438,6,747.0,123,Delivered,Rail,Same-Day,Prepaid,Clear,Medium,16,,0.466,1899.2,3327.42,4358.61,2.01,1.09,3.06,191.06,1,1,25.3,1,0
9354,20221228,2409,263,6,268,19,822.0,80,Delivered,Rail,Express,Prepaid,Storm,Low,8,28.04,1.7782,1447.5,1729.52,3620.24,2.12,1.18,3.41,127.64,3,7,179.0,2,1
9355,20230106,2011,557,7,303,4,553.0,168,Delivered,Air,Standard,Credit Terms,Clear,High,22,63.23,1.9461,791.2,1138.2,5468.98,1.02,1.51,2.96,105.21,3,2,47.0,1,0
9356,20220104,1218,351,6,327,28,188.0,209,Delivered,Road,Standard,COD,Extreme Heat,High,8,81.85,0.9597,1735.0,2770.63,3218.65,2.1,0.91,5.68,213.95,6,5,129.0,3,0
9357,20241231,1069,691,4,225,8,761.0,244,Delivered,Sea,Standard,Prepaid,Clear,Medium,20,73.5,1.8069,716.3,1336.86,5526.75,1.18,1.22,2.98,101.43,3,2,45.3,0,0
9358,20230414,1186,63,5,203,24,761.0,123,Delivered,Road,Standard,COD,Rain,Low,22,95.98,1.4384,1799.6,3252.13,4922.9,1.23,1.62,6.75,286.16,6,5,121.5,1,0
